"domainid","siteid","plotid_parent","tallydate","yearboutbegan","eventid","volumefactor","samplingprotocolversion","lidsazimuth","targettaxapresent","logdistance","logmaxdiameter","minorlogdiameter","logid","loglength","taxonid","scientificname","decayclass"
"D04","GUAN","GUAN_057","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_010","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",200,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_010","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",80,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_010","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",320,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_008","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",250,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_059","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",50,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_005","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",30,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_005","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",150,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_005","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",270,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_043","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",270,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_043","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",30,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_002","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",10,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_002","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",130,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_018","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",70,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_018","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",190,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_011","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",10,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_011","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",130,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_011","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",250,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_047","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",340,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_004","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",300,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_053","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",70,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_051","2018-12-03T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",300,"Y",0.1,3.4,NA,"L01",2.45,"BOSU2","Bourreria succulenta Jacq.","3 - Heartwood sound"
"D04","GUAN","GUAN_051","2018-12-03T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",60,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_051","2018-12-03T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",180,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_056","2018-12-03T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",310,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_056","2018-12-03T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",190,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_006","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",250,"Y",12.2,18.2,NA,"01900",5.3,"BUSI","Bursera simaruba (L.) Sarg.","4 - Rotten throughout"
"D04","GUAN","GUAN_006","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",10,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_006","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",130,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_019","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",200,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_019","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",320,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_019","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",80,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_045","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",300,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_045","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",60,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_045","2018-12-04T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",180,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_008","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",10,"Y",0.9,8.8,0,"L01",1.53,"TAHE","Tabebuia heterophylla (DC.) Britton","4 - Rotten throughout"
"D04","GUAN","GUAN_017","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_017","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",220,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_017","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",340,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_013","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",320,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_007","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",80,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_007","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",200,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_059","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",170,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_059","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",290,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_042","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",130,"Y",1.3,7,NA,"L01",3.43,"2PLANT-H","Unknown Hardwood","4 - Rotten throughout"
"D04","GUAN","GUAN_042","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",250,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_042","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",10,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_058","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",50,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_058","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",170,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_058","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",290,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_050","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_050","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",220,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_050","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",340,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_046","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",260,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_046","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",20,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_016","2018-12-03T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",310,"Y",1.6,6.8,NA,"L01",2.8,"CODI8","Coccoloba diversifolia Jacq.","3 - Heartwood sound"
"D04","GUAN","GUAN_052","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_055","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",140,"Y",1.5,6.1,NA,"L01",2.62,"SWMA2","Swietenia mahagoni (L.) Jacq.","4 - Rotten throughout"
"D04","GUAN","GUAN_055","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",260,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_055","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",20,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_054","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",220,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_054","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",340,"Y",5,37,23,"01899",2.1,"VAFA","Vachellia farnesiana (L.) Wight & Arn.","4 - Rotten throughout"
"D04","GUAN","GUAN_054","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_052","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",340,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_052","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",220,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_043","2018-12-05T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",150,"Y",0.2,5.8,5.5,"L01",2.29,"LELE10","Leucaena leucocephala (Lam.) de Wit","3 - Heartwood sound"
"D04","GUAN","GUAN_014","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",310,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_014","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",70,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_020","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",220,"Y",13.5,14.2,NA,"01898",2.65,"PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","4 - Rotten throughout"
"D04","GUAN","GUAN_020","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_020","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",340,"Y",0.1,7.2,NA,"L01",3.2,"COEL2","Colubrina elliptica (Sw.) Briz. & Stern","4 - Rotten throughout"
"D04","GUAN","GUAN_014","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",190,"Y",5.3,9.1,NA,"L01",6.3,"2PLANT-H","Unknown Hardwood","3 - Heartwood sound"
"D04","GUAN","GUAN_012","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",210,"Y",57.3,32.2,NA,"01897",1.05,"2PLANT-H","Unknown Hardwood","4 - Rotten throughout"
"D04","GUAN","GUAN_012","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",330,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_012","2018-12-10T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",90,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_061","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",50,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_061","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",170,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_060","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",220,"Y",0.5,2.6,NA,"L01",1.72,"PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","4 - Rotten throughout"
"D04","GUAN","GUAN_060","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",340,"Y",0.31,3.7,2.6,"L02",3.69,"AMEL","Amyris elemifera L.",NA
"D04","GUAN","GUAN_060","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_048","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",180,"Y",9.8,12.3,NA,"01896",1.25,"BUBU","Bucida buceras L.","4 - Rotten throughout"
"D04","GUAN","GUAN_048","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",300,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_048","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",60,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_002","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",250,"Y",1.4,4,0,"L01",2.78,"GYLU","Gymnanthes lucida Sw.","4 - Rotten throughout"
"D04","GUAN","GUAN_008","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",130,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_003","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",120,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_003","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",240,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_003","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",0,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_013","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",80,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_013","2018-12-11T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",200,"Y",5.4,14.1,13.1,"01895",4.1,"2PLANT-H","Unknown Hardwood","4 - Rotten throughout"
"D04","GUAN","GUAN_018","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",310,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_047","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",100,"Y",0.4,4,NA,"L01",4.03,"2PLANT-H","Unknown Hardwood","4 - Rotten throughout"
"D04","GUAN","GUAN_047","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",220,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_009","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",210,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_009","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",330,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_009","2018-12-13T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",90,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_004","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",60,"Y",1.7,5.6,0,"L01",3.3,"TAHE","Tabebuia heterophylla (DC.) Britton","4 - Rotten throughout"
"D04","GUAN","GUAN_004","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",180,"Y",0.1,12.2,0,"01894",3.17,"SISA6","Sideroxylon salicifolium (L.) Lam.","4 - Rotten throughout"
"D04","GUAN","GUAN_007","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",320,"Y",3.1,8.05,0,"L01",1.35,"CODI8","Coccoloba diversifolia Jacq.","4 - Rotten throughout"
"D04","GUAN","GUAN_001","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",300,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_001","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",60,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_001","2018-12-14T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",180,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_044","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",200,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_044","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",320,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_044","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",80,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_053","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",190,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_053","2018-12-17T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",310,"N",NA,NA,NA,NA,NA,NA,NA,NA
"D04","GUAN","GUAN_046","2018-12-20T00:00:00.000Z",2018,"CDW.2018.GUAN","5","NEON.DOC.001711vD",140,"Y",0.48,4.6,NA,"L01",3.6,"2PLANT-H","Unknown Hardwood","4 - Rotten throughout"
